farm_id,month,temperature,precipitation,soil_moisture,drought_index,risk_probability,terra_score,yield_t_ha
FARM-007,2022-04,27.6,21.0,14.8,0.448,0.9332,67,1.8
FARM-007,2022-05,26.2,43.0,18.7,0.553,0.8738,126,1.86
FARM-007,2022-06,30.8,76.6,22.3,0.432,0.8656,134,1.86
FARM-007,2022-07,34.2,166.9,29.2,0.377,0.7981,202,1.82
FARM-007,2022-08,31.7,204.8,35.5,0.519,0.7901,210,1.94
FARM-007,2022-09,32.4,98.0,28.3,0.424,0.7701,230,1.91
FARM-007,2022-10,26.5,38.2,18.1,0.465,0.8022,198,2.03
FARM-007,2022-11,22.0,21.8,16.9,0.429,0.8313,169,1.97
FARM-007,2022-12,22.7,31.7,13.3,0.405,0.7335,267,2.15
FARM-007,2023-01,21.3,26.6,17.1,0.41,0.7384,262,2.05
FARM-007,2023-02,22.4,21.7,19.6,0.452,0.7791,221,2.05
FARM-007,2023-03,23.3,27.7,20.3,0.422,0.745,255,1.98
FARM-007,2023-04,27.4,38.7,22.5,0.402,0.7739,226,2.03
FARM-007,2023-05,29.4,38.3,17.1,0.353,0.8181,182,2.06
FARM-007,2023-06,32.5,133.5,25.7,0.329,0.7104,290,1.95
FARM-007,2023-07,33.0,171.9,33.0,0.374,0.6664,334,2.05
FARM-007,2023-08,32.3,157.0,27.5,0.348,0.7068,293,1.85
FARM-007,2023-09,30.7,95.8,22.9,0.333,0.7687,231,2.09
FARM-007,2023-10,25.7,44.5,19.8,0.408,0.7582,242,1.81
FARM-007,2023-11,24.0,38.3,24.3,0.406,0.8149,185,1.89
FARM-007,2023-12,21.0,17.8,23.5,0.408,0.8298,170,1.85
FARM-007,2024-01,21.5,11.4,15.6,0.438,0.8216,178,1.92
FARM-007,2024-02,21.8,32.4,19.6,0.419,0.8286,171,1.94
FARM-007,2024-03,24.8,19.3,17.6,0.471,0.7994,201,2.01
FARM-007,2024-04,27.5,22.2,22.3,0.476,0.8751,125,1.75
FARM-007,2024-05,29.0,50.7,18.7,0.405,0.8407,159,1.97
FARM-007,2024-06,30.7,137.0,26.2,0.437,0.8143,186,1.88
FARM-007,2024-07,32.4,140.2,23.7,0.52,0.8759,124,1.88
FARM-007,2024-08,32.6,159.9,29.9,0.461,0.8933,107,1.88
FARM-007,2024-09,28.7,68.3,28.1,0.522,0.8496,150,1.82
FARM-007,2024-10,26.1,59.8,21.8,0.64,0.8657,134,1.82
FARM-007,2024-11,21.7,29.7,20.6,0.606,0.8645,136,1.85
FARM-007,2024-12,22.1,23.6,26.5,0.558,0.8955,104,1.81
FARM-007,2025-01,20.7,18.8,19.4,0.604,0.9088,91,1.8
FARM-007,2025-02,22.4,14.5,20.9,0.659,0.9246,75,1.72
FARM-007,2025-03,24.7,15.3,14.2,0.606,0.96,40,1.8
FARM-007,2025-04,24.6,30.6,17.1,0.677,0.8525,148,1.91
FARM-007,2025-05,28.9,28.4,14.2,0.659,0.8349,165,1.88
FARM-007,2025-06,32.0,117.1,27.4,0.657,0.8422,158,1.87
FARM-007,2025-07,31.4,152.7,27.7,0.731,0.862,138,1.98
FARM-007,2025-08,31.0,154.8,28.1,0.587,0.8351,165,1.97
FARM-007,2025-09,30.4,70.2,24.3,0.682,0.8221,178,1.96
FARM-007,2025-10,26.7,58.6,21.6,0.662,0.8173,183,2.1
FARM-007,2025-11,23.6,18.4,16.1,0.717,0.8088,191,1.93
FARM-007,2025-12,20.8,17.9,15.8,0.626,0.7922,208,2.0
FARM-007,2026-01,20.2,29.7,20.5,0.657,0.7181,282,2.22
FARM-007,2026-02,22.4,18.4,18.9,0.634,0.7107,289,2.06
FARM-007,2026-03,21.5,27.4,15.9,0.695,0.6904,310,2.16
FARM-007,2026-04,27.1,28.5,22.8,0.626,0.6855,314,2.06
FARM-007,2026-05,29.3,54.9,21.5,0.544,0.6761,324,1.92
FARM-007,2026-06,30.6,153.2,25.9,0.647,0.6505,350,2.13
FARM-007,2026-07,32.3,155.8,28.0,0.642,0.6044,396,2.14
FARM-007,2026-08,32.0,61.8,21.9,0.623,0.6739,326,2.21
FARM-008,2021-09,32.1,108.7,18.8,0.719,0.8064,194,1.0
FARM-008,2021-10,29.2,57.7,16.2,0.666,0.7928,207,0.99
FARM-008,2021-11,27.4,20.0,8.0,0.745,0.7789,221,0.92
FARM-008,2021-12,24.0,21.2,11.7,0.729,0.7801,220,1.04
FARM-008,2022-01,21.5,9.2,8.8,0.626,0.7972,203,0.95
FARM-008,2022-02,24.6,30.9,9.3,0.645,0.781,219,1.06
FARM-008,2022-03,22.8,16.0,8.8,0.619,0.7335,267,1.02
FARM-008,2022-04,29.2,18.3,6.7,0.77,0.8564,144,0.91
FARM-008,2022-05,31.5,40.8,14.3,0.627,0.7442,256,0.94
FARM-008,2022-06,33.1,104.0,18.0,0.547,0.7732,227,0.98
FARM-008,2022-07,35.2,56.1,14.8,0.611,0.81,190,0.91
FARM-008,2022-08,33.8,27.0,8.3,0.603,0.8297,170,0.97
FARM-008,2022-09,32.3,166.2,23.8,0.595,0.7282,272,1.12
FARM-008,2022-10,30.8,66.3,10.6,0.697,0.8672,133,0.99
FARM-008,2022-11,25.5,38.0,12.7,0.657,0.8848,115,0.9
FARM-008,2022-12,23.4,18.0,12.1,0.688,0.8752,125,0.99
FARM-008,2023-01,22.3,27.3,7.9,0.688,0.8921,108,0.89
FARM-008,2023-02,25.0,28.8,11.0,0.708,0.905,95,0.87
FARM-008,2023-03,24.3,30.9,9.5,0.695,0.9578,42,0.88
FARM-008,2023-04,30.5,25.1,15.7,0.753,0.9691,31,0.86
FARM-008,2023-05,30.4,56.0,16.3,0.741,0.9577,42,0.88
FARM-008,2023-06,33.7,131.2,17.0,0.664,0.9721,28,0.9
FARM-008,2023-07,33.9,124.3,15.4,0.751,0.98,20,0.83
FARM-008,2023-08,36.4,124.9,25.8,0.829,0.98,20,0.79
FARM-008,2023-09,32.4,205.0,21.9,0.89,0.98,20,0.92
FARM-008,2023-10,29.6,50.0,14.9,0.865,0.98,20,0.89
FARM-008,2023-11,25.8,33.8,8.4,0.813,0.98,20,0.93
FARM-008,2023-12,23.6,28.1,10.3,0.819,0.98,20,0.89
FARM-008,2024-01,23.9,22.7,10.0,0.904,0.98,20,0.84
FARM-008,2024-02,23.7,24.9,13.0,0.941,0.98,20,0.95
FARM-008,2024-03,25.5,39.8,18.9,1.0,0.98,20,0.85
FARM-008,2024-04,29.2,35.5,6.6,0.877,0.98,20,0.87
FARM-008,2024-05,34.3,68.9,10.6,1.0,0.98,20,0.8
FARM-008,2024-06,33.6,60.0,10.8,0.95,0.98,20,0.89
FARM-008,2024-07,34.8,170.9,23.7,0.988,0.98,20,0.88
FARM-008,2024-08,34.0,175.8,23.8,0.962,0.98,20,0.98
FARM-008,2024-09,32.7,49.1,12.7,0.953,0.98,20,0.85
FARM-008,2024-10,31.4,78.6,14.3,0.916,0.98,20,0.92
FARM-008,2024-11,26.7,13.8,12.3,0.947,0.98,20,0.81
FARM-008,2024-12,25.1,5.6,6.8,0.946,0.98,20,0.92
FARM-008,2025-01,22.8,25.3,7.2,0.932,0.98,20,0.86
FARM-008,2025-02,23.8,18.7,12.4,0.951,0.98,20,0.88
FARM-008,2025-03,24.6,32.8,12.7,0.937,0.98,20,0.85
FARM-008,2025-04,28.1,18.0,8.4,0.932,0.98,20,0.89
FARM-008,2025-05,33.1,57.0,15.3,0.93,0.98,20,0.93
FARM-008,2025-06,32.4,48.9,12.7,0.889,0.98,20,0.9
FARM-008,2025-07,34.7,80.4,15.2,0.889,0.98,20,0.93
FARM-008,2025-08,36.1,241.3,33.6,0.862,0.9721,28,0.85
FARM-008,2025-09,33.2,83.6,10.2,0.888,0.98,20,0.86
FARM-008,2025-10,29.4,72.0,13.3,0.785,0.9266,73,0.81
FARM-008,2025-11,25.8,48.0,10.0,0.84,0.9699,30,0.85
FARM-008,2025-12,24.8,34.3,12.1,0.774,0.98,20,0.9
FARM-008,2026-01,24.6,24.7,7.8,0.771,0.98,20,0.85
FARM-008,2026-02,25.5,30.5,11.5,0.779,0.98,20,0.87
FARM-008,2026-03,25.1,35.1,14.1,0.727,0.9567,43,0.94
FARM-008,2026-04,28.3,39.3,11.5,0.726,0.98,20,0.86
FARM-008,2026-05,30.7,91.4,11.6,0.701,0.9447,55,0.86
FARM-008,2026-06,34.3,81.0,14.7,0.704,0.98,20,0.86
FARM-008,2026-07,32.3,181.9,24.7,0.576,0.9769,23,0.9
FARM-008,2026-08,33.6,167.3,23.0,0.615,0.98,20,0.92
FARM-009,2021-09,29.0,131.2,46.5,0.42,0.1325,867,4.27
FARM-009,2021-10,27.8,66.2,40.2,0.391,0.0723,928,4.24
FARM-009,2021-11,23.4,48.5,37.4,0.301,0.1133,887,4.25
FARM-009,2021-12,22.4,33.8,31.0,0.408,0.0752,925,4.88
FARM-009,2022-01,21.2,8.4,29.0,0.378,0.0627,937,4.14
FARM-009,2022-02,23.5,27.1,38.4,0.284,0.0241,976,4.59
FARM-009,2022-03,24.2,27.9,34.3,0.301,0.0434,957,4.76
FARM-009,2022-04,26.5,29.7,34.6,0.253,0.0279,972,4.23
FARM-009,2022-05,29.8,93.2,43.5,0.336,0.0217,978,4.62
FARM-009,2022-06,32.0,167.2,46.7,0.18,0.02,980,4.55
FARM-009,2022-07,33.6,183.2,47.6,0.18,0.02,980,4.35
FARM-009,2022-08,33.5,191.9,50.0,0.178,0.02,980,4.41
FARM-009,2022-09,29.8,206.7,49.0,0.174,0.02,980,4.34
FARM-009,2022-10,27.5,82.4,33.9,0.083,0.02,980,4.21
FARM-009,2022-11,23.7,40.8,37.2,0.206,0.02,980,4.4
FARM-009,2022-12,22.9,23.4,33.9,0.236,0.02,980,4.45
FARM-009,2023-01,20.1,21.7,36.4,0.18,0.02,980,4.69
FARM-009,2023-02,20.9,34.6,36.4,0.205,0.02,980,4.45
FARM-009,2023-03,24.8,28.4,38.6,0.2,0.02,980,4.36
FARM-009,2023-04,26.9,33.3,37.3,0.204,0.02,980,4.67
FARM-009,2023-05,29.9,62.9,39.9,0.221,0.02,980,4.9
FARM-009,2023-06,33.3,50.2,33.5,0.194,0.02,980,4.47
FARM-009,2023-07,31.6,127.0,36.9,0.18,0.02,980,4.62
FARM-009,2023-08,33.1,243.7,55.0,0.135,0.02,980,4.57
FARM-009,2023-09,31.2,73.1,35.7,0.179,0.0287,971,4.52
FARM-009,2023-10,26.4,44.7,39.3,0.191,0.02,980,4.45
FARM-009,2023-11,22.5,69.2,33.8,0.225,0.02,980,4.49
FARM-009,2023-12,22.7,24.2,34.7,0.233,0.0209,979,4.42
FARM-009,2024-01,21.9,36.4,37.6,0.256,0.0462,954,4.16
FARM-009,2024-02,23.1,32.5,28.9,0.298,0.0699,930,4.56
FARM-009,2024-03,23.3,23.2,34.9,0.344,0.0848,915,4.51
FARM-009,2024-04,26.4,45.5,36.3,0.354,0.0594,941,4.24
FARM-009,2024-05,31.2,36.2,42.0,0.324,0.0845,916,4.59
FARM-009,2024-06,32.5,78.8,42.9,0.348,0.0705,930,4.66
FARM-009,2024-07,32.4,155.7,44.5,0.433,0.1141,886,4.37
FARM-009,2024-08,31.0,209.7,51.1,0.348,0.0477,952,4.37
FARM-009,2024-09,31.9,162.7,43.0,0.432,0.082,918,4.51
FARM-009,2024-10,26.4,75.0,36.9,0.414,0.0989,901,4.41
FARM-009,2024-11,24.6,73.4,34.8,0.485,0.1196,880,4.22
FARM-009,2024-12,21.5,19.5,37.9,0.477,0.1235,876,4.52
FARM-009,2025-01,17.7,29.4,32.5,0.403,0.1053,895,4.4
FARM-009,2025-02,21.3,26.0,38.2,0.437,0.02,980,4.2
FARM-009,2025-03,23.1,30.4,38.3,0.478,0.02,980,4.45
FARM-009,2025-04,26.8,26.7,38.2,0.476,0.02,980,4.6
FARM-009,2025-05,30.5,59.0,38.4,0.436,0.02,980,4.42
FARM-009,2025-06,34.0,142.1,40.7,0.422,0.02,980,4.54
FARM-009,2025-07,33.6,170.4,50.0,0.497,0.02,980,4.59
FARM-009,2025-08,31.8,244.0,53.3,0.414,0.02,980,4.59
FARM-009,2025-09,30.7,161.6,41.6,0.502,0.02,980,4.75
FARM-009,2025-10,27.8,48.1,38.5,0.416,0.02,980,4.27
FARM-009,2025-11,26.4,38.1,36.6,0.456,0.02,980,4.56
FARM-009,2025-12,19.5,27.6,31.6,0.489,0.02,980,4.52
FARM-009,2026-01,20.9,35.7,33.3,0.529,0.02,980,4.59
FARM-009,2026-02,21.5,21.9,39.2,0.433,0.02,980,4.38
FARM-009,2026-03,22.9,34.1,35.7,0.41,0.02,980,4.18
FARM-009,2026-04,26.5,38.3,36.5,0.313,0.02,980,4.69
FARM-009,2026-05,31.8,33.2,36.5,0.38,0.02,980,4.31
FARM-009,2026-06,32.2,181.7,47.4,0.38,0.02,980,4.35
FARM-009,2026-07,33.4,179.6,47.2,0.27,0.02,980,4.53
FARM-009,2026-08,32.7,159.2,44.0,0.25,0.02,980,4.65
FARM-010,2021-09,29.7,141.2,41.9,0.544,0.3718,628,1.51
FARM-010,2021-10,25.7,136.7,40.4,0.528,0.2822,718,1.47
FARM-010,2021-11,23.8,30.6,32.6,0.435,0.387,613,1.32
FARM-010,2021-12,19.4,54.3,32.5,0.517,0.3129,687,1.48
FARM-010,2022-01,19.7,40.5,37.0,0.495,0.2471,753,1.49
FARM-010,2022-02,21.5,41.0,33.5,0.475,0.2283,772,1.48
FARM-010,2022-03,24.9,29.6,30.8,0.519,0.2612,739,1.38
FARM-010,2022-04,27.6,66.8,36.6,0.407,0.2138,786,1.54
FARM-010,2022-05,32.3,62.8,35.8,0.39,0.1953,805,1.43
FARM-010,2022-06,30.9,191.3,44.9,0.46,0.1393,861,1.56
FARM-010,2022-07,32.0,98.5,37.4,0.309,0.1711,829,1.66
FARM-010,2022-08,33.1,241.8,54.2,0.342,0.0526,947,1.66
FARM-010,2022-09,28.8,2.1,25.7,0.363,0.1499,850,1.59
FARM-010,2022-10,25.5,104.5,39.1,0.215,0.061,939,1.74
FARM-010,2022-11,23.1,29.1,29.9,0.254,0.098,902,1.61
FARM-010,2022-12,23.1,29.0,30.4,0.313,0.1232,877,1.66
FARM-010,2023-01,21.4,13.9,32.3,0.276,0.1224,878,1.62
FARM-010,2023-02,20.6,23.5,28.2,0.381,0.147,853,1.47
FARM-010,2023-03,22.7,10.4,31.6,0.288,0.1443,856,1.62
FARM-010,2023-04,26.6,42.0,38.0,0.318,0.1449,855,1.54
FARM-010,2023-05,30.3,101.2,39.0,0.305,0.1445,856,1.45
FARM-010,2023-06,30.4,151.8,44.0,0.204,0.1069,893,1.6
FARM-010,2023-07,32.7,117.2,41.7,0.254,0.1436,856,1.61
FARM-010,2023-08,32.0,123.9,39.3,0.279,0.1088,891,1.49
FARM-010,2023-09,30.8,220.0,48.2,0.302,0.1171,883,1.57
FARM-010,2023-10,25.7,69.8,32.2,0.357,0.1966,803,1.56
FARM-010,2023-11,25.2,50.5,36.2,0.305,0.1698,830,1.61
FARM-010,2023-12,24.9,50.6,37.0,0.303,0.2038,796,1.36
FARM-010,2024-01,19.0,21.8,33.5,0.385,0.3276,672,1.62
FARM-010,2024-02,20.8,35.4,31.6,0.329,0.3329,667,1.21
FARM-010,2024-03,22.5,56.0,33.3,0.264,0.2869,713,1.5
FARM-010,2024-04,28.3,25.4,34.8,0.368,0.2279,772,1.48
FARM-010,2024-05,28.5,112.7,42.2,0.353,0.2781,722,1.4
FARM-010,2024-06,33.1,157.7,47.5,0.403,0.2448,755,1.53
FARM-010,2024-07,32.3,188.7,45.4,0.427,0.2965,703,1.48
FARM-010,2024-08,32.7,247.9,52.5,0.322,0.2619,738,1.45
FARM-010,2024-09,28.5,134.0,38.7,0.47,0.3554,645,1.38
FARM-010,2024-10,27.9,48.3,36.2,0.527,0.3388,661,1.65
FARM-010,2024-11,22.7,48.5,41.0,0.528,0.3584,642,1.4
FARM-010,2024-12,21.9,51.4,28.9,0.511,0.3967,603,1.34
FARM-010,2025-01,20.7,19.6,34.1,0.583,0.3393,661,1.31
FARM-010,2025-02,20.6,31.5,30.8,0.532,0.3829,617,1.3
FARM-010,2025-03,22.7,18.5,26.9,0.559,0.3693,631,1.44
FARM-010,2025-04,26.9,26.0,33.1,0.503,0.3364,664,1.42
FARM-010,2025-05,28.0,75.9,35.8,0.486,0.3181,682,1.47
FARM-010,2025-06,33.7,135.8,38.7,0.53,0.2925,708,1.6
FARM-010,2025-07,35.7,189.9,45.1,0.521,0.3309,669,1.42
FARM-010,2025-08,33.1,189.0,48.8,0.534,0.2804,720,1.43
FARM-010,2025-09,28.7,91.1,33.8,0.581,0.2833,717,1.53
FARM-010,2025-10,26.2,107.3,38.0,0.548,0.2521,748,1.46
FARM-010,2025-11,25.7,45.5,38.2,0.56,0.2595,740,1.51
FARM-010,2025-12,23.5,26.8,27.7,0.628,0.256,744,1.39
FARM-010,2026-01,23.3,29.7,39.9,0.547,0.2,800,1.5
FARM-010,2026-02,23.8,32.0,31.4,0.539,0.1899,810,1.51
FARM-010,2026-03,23.9,44.5,35.5,0.601,0.1902,810,1.52
FARM-010,2026-04,25.9,53.3,34.4,0.589,0.1912,809,1.62
FARM-010,2026-05,30.2,51.2,35.8,0.548,0.157,843,1.44
FARM-010,2026-06,30.0,214.0,43.1,0.513,0.1243,876,1.6
FARM-010,2026-07,33.1,105.7,40.9,0.434,0.1227,877,1.66
FARM-010,2026-08,32.1,101.4,38.2,0.497,0.1249,875,1.47
FARM-011,2021-09,30.7,147.6,34.9,0.645,0.368,632,3.74
FARM-011,2021-10,26.4,132.4,38.4,0.553,0.2906,709,3.82
FARM-011,2021-11,22.2,22.8,29.7,0.596,0.3912,609,3.49
FARM-011,2021-12,22.0,38.9,29.7,0.685,0.3396,660,3.1
FARM-011,2022-01,22.1,32.2,35.2,0.681,0.3575,643,3.2
FARM-011,2022-02,21.5,45.1,30.6,0.619,0.3128,687,3.59
FARM-011,2022-03,23.8,15.9,30.6,0.662,0.3849,615,3.25
FARM-011,2022-04,30.1,60.4,32.0,0.775,0.4434,557,3.27
FARM-011,2022-05,27.7,96.5,35.7,0.704,0.4304,570,3.21
FARM-011,2022-06,30.1,95.3,37.7,0.715,0.3378,662,3.69
FARM-011,2022-07,31.5,102.3,35.1,0.682,0.3323,668,3.67
FARM-011,2022-08,31.4,267.3,50.0,0.627,0.3513,649,3.55
FARM-011,2022-09,29.7,174.6,44.5,0.71,0.3632,637,3.23
FARM-011,2022-10,25.4,100.9,33.8,0.712,0.3431,657,3.48
FARM-011,2022-11,21.8,58.6,32.2,0.761,0.3066,693,3.91
FARM-011,2022-12,19.8,29.1,30.1,0.708,0.3587,641,3.34
FARM-011,2023-01,23.4,45.5,33.4,0.733,0.3314,669,3.71
FARM-011,2023-02,21.3,24.0,27.9,0.671,0.3231,677,3.37
FARM-011,2023-03,22.2,52.7,31.4,0.68,0.273,727,3.78
FARM-011,2023-04,29.0,43.9,34.2,0.7,0.3049,695,3.57
FARM-011,2023-05,27.4,52.0,28.5,0.736,0.3063,694,3.68
FARM-011,2023-06,31.1,192.9,41.2,0.722,0.2698,730,3.36
FARM-011,2023-07,33.0,83.6,31.6,0.643,0.1721,828,3.78
FARM-011,2023-08,30.7,287.1,47.0,0.583,0.1776,822,3.79
FARM-011,2023-09,29.6,67.5,31.2,0.627,0.1756,824,4.11
FARM-011,2023-10,25.7,101.7,36.6,0.663,0.2249,775,4.04
FARM-011,2023-11,22.5,55.1,33.7,0.658,0.2003,800,3.66
FARM-011,2023-12,21.8,35.6,30.9,0.608,0.146,854,3.89
FARM-011,2024-01,20.6,36.5,28.6,0.462,0.0376,962,4.16
FARM-011,2024-02,20.7,34.9,30.5,0.609,0.1349,865,4.03
FARM-011,2024-03,21.9,55.3,37.3,0.564,0.1105,890,3.5
FARM-011,2024-04,28.2,67.6,30.9,0.581,0.083,917,4.13
FARM-011,2024-05,27.5,76.3,32.9,0.491,0.0704,930,4.24
FARM-011,2024-06,30.9,115.0,41.1,0.446,0.02,980,4.15
FARM-011,2024-07,31.8,225.8,48.2,0.455,0.0521,948,4.28
FARM-011,2024-08,31.8,252.9,47.3,0.435,0.075,925,4.03
FARM-011,2024-09,29.8,176.6,43.3,0.455,0.0237,976,4.39
FARM-011,2024-10,27.4,53.8,27.8,0.512,0.079,921,4.14
FARM-011,2024-11,23.6,39.6,35.9,0.456,0.152,848,4.22
FARM-011,2024-12,21.3,27.2,33.8,0.46,0.122,878,4.09
FARM-011,2025-01,20.7,33.9,28.7,0.453,0.1555,844,3.81
FARM-011,2025-02,20.3,47.9,29.1,0.393,0.1543,846,3.88
FARM-011,2025-03,21.6,43.6,26.0,0.37,0.1829,817,4.05
FARM-011,2025-04,25.5,60.6,32.8,0.355,0.2131,787,4.0
FARM-011,2025-05,28.0,107.1,35.0,0.434,0.2433,757,3.9
FARM-011,2025-06,32.0,141.3,36.1,0.387,0.1882,812,3.62
FARM-011,2025-07,32.1,88.4,33.8,0.422,0.2028,797,3.88
FARM-011,2025-08,31.4,200.3,43.1,0.519,0.2708,729,3.68
FARM-011,2025-09,28.4,107.7,32.3,0.449,0.2638,736,3.56
FARM-011,2025-10,27.5,76.3,35.3,0.503,0.2552,745,3.66
FARM-011,2025-11,23.4,60.3,31.6,0.467,0.2772,723,3.71
FARM-011,2025-12,20.7,15.5,29.8,0.532,0.3408,659,3.77
FARM-011,2026-01,19.7,18.2,31.9,0.554,0.3119,688,3.45
FARM-011,2026-02,21.7,14.7,27.7,0.677,0.3572,643,3.29
FARM-011,2026-03,22.9,43.0,32.6,0.556,0.2963,704,3.79
FARM-011,2026-04,27.3,58.5,41.6,0.58,0.3249,675,3.59
FARM-011,2026-05,29.0,70.3,35.9,0.598,0.2218,778,3.92
FARM-011,2026-06,30.6,163.2,36.8,0.627,0.3167,683,3.4
FARM-011,2026-07,34.7,239.0,49.5,0.611,0.2361,764,3.65
FARM-011,2026-08,30.7,223.8,44.7,0.625,0.1929,807,3.8
FARM-012,2021-09,29.9,224.8,45.2,0.627,0.4818,518,0.94
FARM-012,2021-10,25.9,108.8,34.2,0.636,0.4837,516,0.88
FARM-012,2021-11,22.5,44.1,28.8,0.736,0.5215,478,0.85
FARM-012,2021-12,21.7,3.3,27.5,0.679,0.5213,479,0.8
FARM-012,2022-01,22.0,27.8,23.5,0.584,0.4409,559,0.88
FARM-012,2022-02,20.8,50.2,32.7,0.538,0.4267,573,0.86
FARM-012,2022-03,22.9,53.3,29.6,0.609,0.4657,534,0.96
FARM-012,2022-04,27.2,75.3,34.5,0.56,0.4614,539,0.79
FARM-012,2022-05,26.6,65.3,32.2,0.561,0.4724,528,0.89
FARM-012,2022-06,29.9,205.9,36.5,0.598,0.4311,569,0.89
FARM-012,2022-07,31.4,292.2,45.4,0.572,0.4048,595,0.99
FARM-012,2022-08,32.4,237.5,47.4,0.466,0.4083,592,0.99
FARM-012,2022-09,30.4,217.1,44.9,0.467,0.3708,629,1.0
FARM-012,2022-10,25.2,61.7,30.5,0.429,0.4069,593,0.87
FARM-012,2022-11,21.2,20.3,27.0,0.523,0.4493,551,0.83
FARM-012,2022-12,21.1,25.1,30.9,0.507,0.4531,547,0.94
FARM-012,2023-01,18.3,25.1,26.6,0.508,0.4834,517,0.91
FARM-012,2023-02,20.9,30.5,27.3,0.413,0.4481,552,0.87
FARM-012,2023-03,23.8,27.4,28.1,0.494,0.4516,548,0.86
FARM-012,2023-04,24.6,14.9,28.6,0.469,0.5047,495,0.9
FARM-012,2023-05,29.1,94.3,35.1,0.386,0.4168,583,0.88
FARM-012,2023-06,31.4,131.1,33.6,0.382,0.5093,491,0.8
FARM-012,2023-07,31.2,202.9,36.7,0.375,0.4701,530,0.85
FARM-012,2023-08,28.3,217.1,46.0,0.509,0.5046,495,0.83
FARM-012,2023-09,27.6,101.9,39.7,0.402,0.5619,438,0.87
FARM-012,2023-10,27.7,109.4,30.4,0.454,0.5844,416,0.87
FARM-012,2023-11,21.5,29.6,27.8,0.464,0.5723,428,0.79
FARM-012,2023-12,22.2,19.2,25.2,0.493,0.6416,358,0.78
FARM-012,2024-01,20.0,14.7,23.3,0.519,0.731,269,0.73
FARM-012,2024-02,20.3,43.2,30.7,0.46,0.7099,290,0.74
FARM-012,2024-03,20.7,32.2,26.0,0.55,0.7478,252,0.69
FARM-012,2024-04,24.1,43.9,27.5,0.496,0.7742,226,0.71
FARM-012,2024-05,28.3,121.4,30.6,0.474,0.754,246,0.72
FARM-012,2024-06,31.6,127.7,35.9,0.537,0.7983,202,0.69
FARM-012,2024-07,30.0,345.5,53.6,0.47,0.7691,231,0.72
FARM-012,2024-08,30.7,140.9,38.8,0.525,0.8019,198,0.71
FARM-012,2024-09,29.5,177.6,40.8,0.563,0.8514,149,0.67
FARM-012,2024-10,26.0,42.0,31.6,0.672,0.9195,80,0.59
FARM-012,2024-11,21.3,37.1,30.3,0.604,0.8868,113,0.63
FARM-012,2024-12,21.2,41.6,26.6,0.658,0.9589,41,0.58
FARM-012,2025-01,17.5,31.1,28.6,0.746,0.98,20,0.58
FARM-012,2025-02,21.9,33.9,29.9,0.644,0.8914,109,0.62
FARM-012,2025-03,23.3,25.3,25.1,0.688,0.98,20,0.62
FARM-012,2025-04,28.5,41.7,31.5,0.703,0.9615,39,0.59
FARM-012,2025-05,32.4,93.6,37.1,0.698,0.9736,26,0.61
FARM-012,2025-06,33.7,171.3,35.7,0.67,0.98,20,0.63
FARM-012,2025-07,30.5,357.5,51.8,0.637,0.8879,112,0.69
FARM-012,2025-08,33.3,214.7,42.0,0.692,0.916,84,0.59
FARM-012,2025-09,27.2,86.0,35.3,0.706,0.98,20,0.58
FARM-012,2025-10,27.9,109.6,33.7,0.713,0.98,20,0.62
FARM-012,2025-11,24.1,42.3,24.3,0.685,0.9599,40,0.61
FARM-012,2025-12,21.6,24.0,26.7,0.723,0.98,20,0.59
FARM-012,2026-01,21.2,27.8,32.4,0.722,0.9301,70,0.57
FARM-012,2026-02,19.8,26.9,20.1,0.702,0.98,20,0.63
FARM-012,2026-03,24.0,31.8,29.2,0.711,0.946,54,0.67
FARM-012,2026-04,27.2,25.7,24.9,0.706,0.98,20,0.58
FARM-012,2026-05,29.2,39.4,31.7,0.629,0.98,20,0.59
FARM-012,2026-06,30.4,178.0,38.9,0.624,0.9361,64,0.58
FARM-012,2026-07,35.5,151.7,39.2,0.659,0.9502,50,0.65
FARM-012,2026-08,33.2,190.3,33.3,0.619,0.9374,63,0.59
FARM-013,2021-09,30.1,144.7,32.7,0.506,0.4587,541,1.15
FARM-013,2021-10,29.4,137.8,36.1,0.524,0.4855,515,1.18
FARM-013,2021-11,25.0,52.1,22.4,0.544,0.5084,492,1.24
FARM-013,2021-12,24.8,15.1,22.4,0.534,0.4675,532,1.15
FARM-013,2022-01,21.6,23.3,25.8,0.611,0.5281,472,1.24
FARM-013,2022-02,21.0,6.7,26.2,0.559,0.4801,520,1.26
FARM-013,2022-03,26.0,55.1,24.2,0.518,0.4495,550,1.32
FARM-013,2022-04,28.4,63.5,23.2,0.6,0.5159,484,1.15
FARM-013,2022-05,32.1,81.6,27.5,0.521,0.4951,505,1.23
FARM-013,2022-06,33.4,31.6,22.3,0.595,0.4769,523,1.15
FARM-013,2022-07,35.0,3.2,18.1,0.534,0.5299,470,1.18
FARM-013,2022-08,34.7,283.2,48.4,0.603,0.5334,467,1.2
FARM-013,2022-09,32.3,169.4,29.8,0.564,0.4889,511,1.17
FARM-013,2022-10,29.0,31.7,26.7,0.656,0.5596,440,1.13
FARM-013,2022-11,24.6,67.9,25.6,0.641,0.6186,381,1.18
FARM-013,2022-12,22.6,42.9,29.9,0.665,0.617,383,1.18
